month,day,hour,T,GHI,DNI,DHI,rh,wspd,pres
4,19,23,15.8,0.0,0.0,0.0,56.0,1.3,952.1
4,20,0,15.2,0.0,0.0,0.0,65.8,0.7,950.9
4,20,1,15.0,0.0,0.0,0.0,70.6,0.4,951.5
4,20,2,14.6,0.0,0.0,0.0,71.5,0.9,950.3
4,20,3,14.4,0.0,0.0,0.0,81.3,0.5,949.2
4,20,4,14.6,0.0,0.0,0.0,76.4,0.6,949.2
4,20,5,13.8,0.0,0.0,0.0,79.5,0.4,945.5
4,20,6,13.2,0.0,0.0,0.0,67.3,0.5,945.9
4,20,7,12.5,0.0,0.0,0.0,73.6,0.6,946.0
4,20,8,13.6,38.6,5.7,37.6,74.9,0.9,950.6
4,20,9,15.6,99.2,7.6,96.5,76.0,1.1,957.3
4,20,10,18.3,158.1,8.4,153.8,65.7,1.3,960.3
4,20,11,19.6,380.9,8.7,375.5,54.7,1.6,959.8
4,20,12,21.0,435.0,10.4,427.7,71.7,2.1,962.1
4,20,13,21.9,430.7,10.1,423.6,83.6,2.5,961.9
4,20,14,21.2,664.2,888.6,79.1,82.4,2.5,959.8
4,20,15,20.8,556.2,863.6,71.7,93.7,2.6,960.2
4,20,16,19.8,398.8,810.9,60.1,81.6,2.2,957.5
4,20,17,18.1,207.5,690.5,42.9,84.9,1.2,953.4
4,20,18,16.9,17.4,227.5,9.4,77.3,0.9,953.7
4,20,19,16.0,0.0,0.0,0.0,72.1,0.4,952.2
4,20,20,15.1,0.0,0.0,0.0,62.6,0.3,951.5
4,20,21,14.4,0.0,0.0,0.0,64.9,0.6,951.6
4,20,22,13.7,0.0,0.0,0.0,48.6,0.5,949.6
4,20,23,13.0,0.0,0.0,0.0,55.0,0.6,948.1
4,21,0,12.3,0.0,0.0,0.0,49.5,0.7,946.7
4,21,1,11.3,0.0,0.0,0.0,45.8,0.5,944.4
4,21,2,10.7,0.0,0.0,0.0,48.5,0.4,943.6
4,21,3,9.9,0.0,0.0,0.0,62.0,0.6,941.6
4,21,4,9.7,0.0,0.0,0.0,80.2,0.6,941.8
4,21,5,9.1,0.0,0.0,0.0,63.8,0.7,940.7
4,21,6,10.3,0.0,0.0,0.0,68.2,0.6,945.1
4,21,7,12.6,0.0,0.0,0.0,71.4,0.3,952.0
4,21,8,14.8,132.7,614.0,33.8,77.5,0.1,955.6
4,21,9,17.9,333.7,796.1,54.6,78.2,0.6,960.0
4,21,10,20.8,508.8,866.5,68.2,80.9,0.8,962.3
4,21,11,23.1,638.9,900.4,77.3,75.9,1.2,962.0
4,21,12,24.7,713.2,915.8,82.3,83.5,1.5,962.8
4,21,13,26.1,725.0,918.2,83.0,84.8,1.9,964.7
4,21,14,27.3,673.4,907.9,79.6,87.6,2.0,965.4
4,21,15,26.5,563.0,882.2,72.0,82.1,2.2,962.2
4,21,16,25.0,402.8,829.1,60.2,76.0,1.7,957.5
4,21,17,22.1,208.0,706.8,42.7,60.2,0.9,950.7
4,21,18,20.3,15.8,236.9,8.5,48.8,0.6,952.0
4,21,19,18.9,0.0,0.0,0.0,38.5,0.3,950.9
4,21,20,17.6,0.0,0.0,0.0,32.4,0.7,949.4
4,21,21,16.5,0.0,0.0,0.0,35.8,1.2,949.1
4,21,22,15.6,0.0,0.0,0.0,28.2,1.0,947.5
4,21,23,14.5,0.0,0.0,0.0,30.8,0.9,944.5
4,22,0,13.4,0.0,0.0,0.0,27.9,0.7,942.1
4,22,1,12.4,0.0,0.0,0.0,34.4,0.5,940.5
4,22,2,11.7,0.0,0.0,0.0,34.9,0.2,939.3
4,22,3,10.7,0.0,0.0,0.0,50.6,0.1,936.5
4,22,4,9.9,0.0,0.0,0.0,61.4,0.1,935.5
4,22,5,9.1,0.0,0.0,0.0,58.1,0.1,932.6
4,22,6,10.5,0.0,0.0,0.0,67.8,0.1,937.8
4,22,7,13.1,0.0,0.0,0.0,69.5,0.1,945.0
4,22,8,14.8,129.2,606.7,33.3,73.3,0.3,949.0
4,22,9,18.2,328.1,788.7,54.1,77.4,0.6,954.5
4,22,10,21.0,500.5,857.6,67.6,79.5,0.7,957.6
4,22,11,23.2,628.0,889.6,76.5,79.7,1.1,957.5
4,22,12,25.0,698.2,901.0,81.2,84.0,1.3,959.8
4,22,13,26.6,706.8,899.5,81.8,85.3,1.6,962.2
4,22,14,28.1,653.4,885.3,78.2,86.6,1.7,964.3
4,22,15,27.4,544.3,857.8,70.7,80.1,1.8,960.2
4,22,16,25.8,386.8,801.7,59.0,76.3,1.5,955.5
4,22,17,23.3,196.7,674.9,41.6,65.8,0.9,950.6
4,22,18,21.5,12.7,199.6,7.3,52.0,0.8,951.2
4,22,19,20.1,0.0,0.0,0.0,46.9,0.6,950.0
4,22,20,18.8,0.0,0.0,0.0,44.6,0.7,949.3
4,22,21,17.7,0.0,0.0,0.0,34.9,0.8,947.5
4,22,22,16.8,0.0,0.0,0.0,27.4,0.9,945.9
4,22,23,16.0,0.0,0.0,0.0,28.1,1.1,944.5
4,23,0,15.2,0.0,0.0,0.0,30.2,0.9,942.2
4,23,1,14.6,0.0,0.0,0.0,39.0,0.7,940.8
4,23,2,14.0,0.0,0.0,0.0,40.7,0.7,939.4
4,23,3,13.0,0.0,0.0,0.0,56.2,0.6,935.8
4,23,4,12.4,0.0,0.0,0.0,68.3,0.5,935.1
4,23,5,11.3,0.0,0.0,0.0,75.0,0.6,930.6
4,23,6,10.6,0.0,0.0,0.0,71.5,0.5,930.4
4,23,7,12.6,0.0,0.0,0.0,73.1,0.3,937.5
4,23,8,14.7,127.5,608.6,32.9,77.3,0.1,942.9
4,23,9,18.2,327.7,795.6,53.9,78.1,0.3,948.9
4,23,10,21.5,502.1,866.8,67.5,77.7,0.6,953.1
4,23,11,24.1,631.6,900.6,76.6,78.3,0.9,954.1
4,23,12,26.0,704.0,914.6,81.4,82.7,1.3,955.3
4,23,13,27.2,714.1,915.1,82.1,84.3,1.6,956.3
4,23,14,26.4,661.3,902.9,78.6,81.5,2.0,954.1
4,23,15,25.3,551.2,876.7,71.1,81.4,2.1,951.5
4,23,16,23.8,391.6,821.7,59.2,66.8,1.7,949.2
4,23,17,21.4,198.3,694.5,41.6,66.7,0.9,945.0
4,23,18,19.7,6.2,0.0,6.2,51.1,0.8,946.3
4,23,19,18.9,0.0,0.0,0.0,44.7,0.6,946.9
4,23,20,17.9,0.0,0.0,0.0,41.3,0.5,945.8
4,23,21,17.0,0.0,0.0,0.0,37.2,0.5,945.1
4,23,22,16.0,0.0,0.0,0.0,31.6,0.4,944.2
4,23,23,15.2,0.0,0.0,0.0,33.5,0.5,943.6
4,24,0,14.5,0.0,0.0,0.0,32.6,0.4,943.5
4,24,1,13.8,0.0,0.0,0.0,45.5,0.4,943.4
4,24,2,13.4,0.0,0.0,0.0,51.4,0.4,943.8
4,24,3,12.7,0.0,0.0,0.0,56.1,0.4,942.5
4,24,4,11.9,0.0,0.0,0.0,65.6,0.4,941.3
4,24,5,10.9,0.0,0.0,0.0,62.9,0.4,938.6
4,24,6,10.3,0.0,0.0,0.0,64.8,0.3,938.7
4,24,7,11.6,0.0,0.0,0.0,67.5,0.1,944.1
4,24,8,13.0,125.3,607.7,32.6,68.9,0.2,946.8
4,24,9,15.4,326.7,800.2,53.8,72.9,0.5,951.8
4,24,10,18.1,503.2,874.8,67.7,71.9,0.8,954.4
4,24,11,20.4,635.0,911.4,76.9,73.8,1.1,954.7
4,24,12,22.1,709.3,927.1,81.9,81.0,1.5,954.1
4,24,13,23.0,720.7,929.5,82.6,84.7,1.8,953.2
4,24,14,23.6,668.5,919.3,79.2,85.7,2.0,953.7
4,24,15,22.6,555.5,890.7,71.4,89.2,2.2,950.1
4,24,16,21.0,393.1,833.7,59.3,75.6,1.8,947.3
4,24,17,18.4,197.1,703.1,41.4,66.3,1.1,943.5
4,24,18,16.8,5.1,0.0,5.1,53.1,0.7,945.6
4,24,19,16.1,0.0,0.0,0.0,44.8,0.5,947.5
4,24,20,15.2,0.0,0.0,0.0,39.9,0.4,946.9
4,24,21,14.3,0.0,0.0,0.0,38.4,0.7,945.8
4,24,22,13.7,0.0,0.0,0.0,37.8,0.6,945.7
4,24,23,13.0,0.0,0.0,0.0,36.1,0.9,943.8
4,25,0,12.4,0.0,0.0,0.0,36.1,0.7,942.8
4,25,1,11.7,0.0,0.0,0.0,39.7,0.6,941.8
4,25,2,11.0,0.0,0.0,0.0,41.9,0.6,940.8
4,25,3,10.2,0.0,0.0,0.0,53.8,0.7,939.4
4,25,4,9.8,0.0,0.0,0.0,60.4,0.8,940.8
4,25,5,9.3,0.0,0.0,0.0,62.1,0.8,939.3
4,25,6,10.1,0.0,0.0,0.0,65.4,0.8,942.4
4,25,7,11.8,0.0,0.0,0.0,73.1,0.5,947.9
4,25,8,14.0,120.6,591.3,32.0,73.2,0.0,952.5
4,25,9,16.9,318.2,784.3,53.2,79.3,0.4,955.3
4,25,10,19.7,490.6,857.2,66.9,82.0,0.6,957.1
4,25,11,22.4,618.4,891.5,75.9,80.7,0.9,957.1
4,25,12,23.9,690.0,905.8,80.7,81.2,1.2,955.7
4,25,13,25.2,699.8,906.5,81.3,86.2,1.6,957.6
4,25,14,26.0,647.1,894.1,77.8,89.0,1.7,957.8
4,25,15,25.1,536.2,864.5,70.1,81.2,1.9,954.1
4,25,16,23.4,377.1,805.3,58.2,76.2,1.5,950.6
4,25,17,21.0,186.1,670.0,40.4,61.1,0.7,947.4
4,25,18,19.6,4.0,0.0,4.0,50.7,0.8,949.3
4,25,19,18.8,0.0,0.0,0.0,43.6,0.8,948.8
4,25,20,17.9,0.0,0.0,0.0,38.7,0.9,946.4
4,25,21,16.9,0.0,0.0,0.0,34.2,0.8,945.5
4,25,22,15.9,0.0,0.0,0.0,30.1,0.9,943.5
4,25,23,14.9,0.0,0.0,0.0,28.2,0.9,941.4
4,26,0,14.1,0.0,0.0,0.0,28.8,0.8,940.4
4,26,1,13.5,0.0,0.0,0.0,35.2,0.8,939.6
4,26,2,12.9,0.0,0.0,0.0,44.3,0.8,938.1
4,26,3,11.8,0.0,0.0,0.0,54.1,0.7,935.2
4,26,4,11.1,0.0,0.0,0.0,56.0,0.6,934.4
4,26,5,10.2,0.0,0.0,0.0,70.7,0.7,932.0
4,26,6,9.7,0.0,0.0,0.0,65.5,0.6,931.9
4,26,7,11.7,0.0,0.0,0.0,67.6,0.4,938.6
4,26,8,14.0,119.8,599.7,31.8,71.2,0.2,944.0
4,26,9,17.7,320.2,797.5,53.2,74.9,0.3,950.0
4,26,10,21.1,496.3,874.3,67.1,76.1,0.6,953.9
4,26,11,24.0,627.8,911.6,76.4,76.1,0.8,954.2
4,26,12,26.3,702.2,928.5,81.3,84.6,1.1,955.6
4,26,13,27.8,714.0,931.8,82.1,86.6,1.5,955.9
4,26,14,29.0,662.0,922.4,78.6,86.4,1.7,957.5
4,26,15,28.1,549.1,894.2,70.9,83.9,1.7,953.8
4,26,16,26.2,386.6,836.7,58.7,73.6,1.4,949.3
4,26,17,23.3,190.6,702.9,40.6,61.6,0.7,945.1
4,26,18,21.5,3.1,0.0,3.1,45.4,0.7,946.8
4,26,19,20.0,0.0,0.0,0.0,38.1,0.7,946.9
4,26,20,18.8,0.0,0.0,0.0,32.4,0.8,946.4
4,26,21,17.6,0.0,0.0,0.0,31.3,0.8,945.0
4,26,22,16.7,0.0,0.0,0.0,24.2,0.8,944.3
4,26,23,15.8,0.0,0.0,0.0,25.4,0.9,942.7
4,27,0,15.0,0.0,0.0,0.0,26.5,0.9,942.1
4,27,1,14.5,0.0,0.0,0.0,39.6,0.8,941.8
4,27,2,14.0,0.0,0.0,0.0,47.4,0.9,942.0
4,27,3,13.1,0.0,0.0,0.0,50.1,0.7,940.0
4,27,4,12.1,0.0,0.0,0.0,50.7,0.8,938.6
4,27,5,11.0,0.0,0.0,0.0,56.0,0.7,936.3
4,27,6,10.2,0.0,0.0,0.0,58.8,0.6,936.8
4,27,7,11.9,0.0,0.0,0.0,62.3,0.3,944.0
4,27,8,13.5,115.1,581.8,31.3,63.7,0.0,948.6
4,27,9,16.7,311.4,780.6,52.6,71.7,0.4,952.9
4,27,10,19.0,482.9,854.7,66.3,72.2,0.8,953.2
4,27,11,21.0,609.8,889.2,75.3,75.2,1.0,953.3
4,27,12,22.6,678.9,901.1,80.0,79.8,1.5,953.2
4,27,13,23.3,686.7,899.3,80.5,83.9,1.6,951.9
4,27,14,22.8,632.6,884.5,76.9,86.8,2.0,949.6
4,27,15,21.7,521.7,852.8,69.2,84.3,2.0,947.5
4,27,16,20.2,363.7,790.4,57.2,72.9,1.8,946.1
4,27,17,18.1,175.2,648.8,39.3,65.9,1.1,942.7
4,27,18,16.4,2.1,0.0,2.1,56.5,1.0,943.6
4,27,19,15.5,0.0,0.0,0.0,55.5,0.8,945.2
4,27,20,14.6,0.0,0.0,0.0,53.8,0.7,944.1
4,27,21,13.6,0.0,0.0,0.0,54.4,0.3,943.4
4,27,22,12.9,0.0,0.0,0.0,43.3,0.2,943.5
4,27,23,12.3,0.0,0.0,0.0,46.9,0.3,942.9
4,28,0,11.8,0.0,0.0,0.0,49.1,0.1,942.9
4,28,1,11.5,0.0,0.0,0.0,51.9,0.3,943.5
4,28,2,11.4,0.0,0.0,0.0,60.6,0.4,944.0
4,28,3,11.0,0.0,0.0,0.0,68.7,0.3,943.0
4,28,4,10.1,0.0,0.0,0.0,87.6,0.3,940.9
4,28,5,9.3,0.0,0.0,0.0,84.4,0.4,939.1
4,28,6,8.9,0.0,0.0,0.0,86.4,0.4,939.3
4,28,7,10.3,0.0,0.0,0.0,86.6,0.3,944.9
4,28,8,12.1,19.8,5.7,19.0,90.9,0.1,948.7
4,28,9,14.6,64.5,7.7,62.0,85.8,0.5,952.3
4,28,10,17.1,129.2,8.5,125.0,91.2,0.8,953.1
4,28,11,19.1,605.4,887.8,75.1,90.2,1.0,953.4
4,28,12,20.4,675.9,902.0,79.8,92.9,1.5,952.8
4,28,13,21.2,685.0,902.6,80.4,93.6,1.8,952.4
4,28,14,20.7,632.2,889.8,76.8,97.1,2.0,950.0
4,28,15,20.0,521.8,859.8,69.1,94.6,2.0,947.8
4,28,16,19.0,363.7,798.8,57.1,87.6,1.6,946.5
4,28,17,17.3,174.2,657.5,39.0,76.8,0.9,943.8
4,28,18,16.1,1.1,0.0,1.1,64.8,0.8,945.3
4,28,19,15.5,0.0,0.0,0.0,56.7,0.7,945.7
4,28,20,14.8,0.0,0.0,0.0,50.3,0.6,945.4
4,28,21,14.3,0.0,0.0,0.0,46.6,0.6,944.7
4,28,22,13.8,0.0,0.0,0.0,40.3,0.7,944.0
4,28,23,13.4,0.0,0.0,0.0,41.4,0.7,942.8
4,29,0,13.1,0.0,0.0,0.0,44.3,0.6,942.0
4,29,1,13.0,0.0,0.0,0.0,47.8,0.5,941.8
4,29,2,12.9,0.0,0.0,0.0,54.4,0.4,940.8
4,29,3,12.3,0.0,0.0,0.0,69.9,0.3,939.1
4,29,4,12.2,0.0,0.0,0.0,68.2,0.5,939.2
4,29,5,11.4,0.0,0.0,0.0,72.5,0.4,935.8
4,29,6,10.7,0.0,0.0,0.0,74.8,0.5,935.7
4,29,7,10.5,0.0,0.0,0.0,76.3,0.5,936.7
4,29,8,11.7,109.4,571.9,30.3,78.3,0.1,942.1
4,29,9,14.2,106.1,7.8,103.5,81.4,0.2,948.3
4,29,10,17.9,247.2,8.5,243.1,81.5,0.6,955.5
4,29,11,20.9,368.9,8.9,363.6,80.0,0.8,956.2
4,29,12,23.1,675.3,907.1,79.5,78.7,1.2,956.6
4,29,13,25.0,685.1,908.4,80.2,81.8,1.4,958.1
4,29,14,26.1,632.7,897.0,76.6,80.5,1.7,959.6
4,29,15,25.4,521.8,867.0,68.9,81.7,1.7,955.8
4,29,16,23.6,363.0,806.2,56.8,73.0,1.3,951.6
4,29,17,21.1,172.5,663.4,38.7,61.8,0.9,948.2
4,29,18,19.5,0.2,0.0,0.2,51.7,0.7,950.0
4,29,19,18.7,0.0,0.0,0.0,47.1,0.6,950.6
4,29,20,17.9,0.0,0.0,0.0,42.3,0.7,950.3
4,29,21,17.4,0.0,0.0,0.0,33.1,0.8,949.4
4,29,22,16.7,0.0,0.0,0.0,36.1,0.6,947.8
4,29,23,15.8,0.0,0.0,0.0,32.6,0.8,945.6
4,30,0,15.1,0.0,0.0,0.0,37.4,0.8,943.8
4,30,1,14.3,0.0,0.0,0.0,50.5,0.9,942.0
4,30,2,13.9,0.0,0.0,0.0,57.3,0.6,941.7
4,30,3,12.9,0.0,0.0,0.0,57.9,0.5,938.7
4,30,4,11.7,0.0,0.0,0.0,62.2,0.5,936.7
4,30,5,10.6,0.0,0.0,0.0,70.0,0.6,934.9
4,30,6,10.2,0.0,0.0,0.0,70.9,0.6,936.0
4,30,7,11.8,0.0,0.0,0.0,71.7,0.5,942.1
4,30,8,14.6,107.6,572.1,30.0,76.4,0.2,950.3
4,30,9,17.8,303.2,780.6,51.7,76.5,0.2,955.1
4,30,10,21.2,474.6,857.3,65.5,75.8,0.5,959.1
4,30,11,23.8,601.8,893.4,74.6,79.0,0.8,960.3
4,30,12,25.9,673.2,909.2,79.4,83.8,1.2,962.2
4,30,13,27.5,683.0,911.0,80.1,86.8,1.5,963.6
4,30,14,28.6,630.5,899.4,76.6,84.5,1.8,965.3
4,30,15,27.4,519.8,870.0,68.8,82.1,1.9,961.2
4,30,16,25.3,360.8,808.9,56.7,73.2,1.6,956.9
4,30,17,22.6,169.9,664.3,38.4,62.5,1.0,953.5
4,30,18,20.8,0.1,0.0,0.1,50.2,0.7,955.4
4,30,19,19.7,0.0,0.0,0.0,43.8,0.6,955.4
4,30,20,18.7,0.0,0.0,0.0,38.3,0.8,954.2
4,30,21,17.5,0.0,0.0,0.0,32.7,0.7,952.1
4,30,22,16.4,0.0,0.0,0.0,32.4,0.8,950.1
4,30,23,15.3,0.0,0.0,0.0,32.6,0.9,947.6
5,1,0,9.3,0.0,0.0,0.0,68.3,0.3,943.5
5,1,1,9.1,0.0,0.0,0.0,73.6,0.4,943.5
5,1,2,8.8,0.0,0.0,0.0,77.7,0.3,942.9
5,1,3,8.8,0.0,0.0,0.0,71.7,0.2,942.7
5,1,4,8.1,0.0,0.0,0.0,81.7,0.3,940.3
5,1,5,7.9,0.0,0.0,0.0,91.6,0.3,941.1
5,1,6,7.5,0.0,0.0,0.0,87.4,0.2,940.6
5,1,7,8.9,0.0,0.0,0.0,87.4,0.3,946.5
5,1,8,9.5,30.9,5.5,30.2,93.2,0.4,947.4
5,1,9,11.5,295.0,762.4,51.2,88.1,0.7,953.3
5,1,10,14.6,145.1,8.4,141.1,87.7,0.8,957.3
5,1,11,16.8,201.6,8.8,196.4,78.3,1.1,956.3
5,1,12,18.1,205.7,9.0,199.9,77.5,1.5,955.5
5,1,13,18.8,209.1,9.0,203.2,84.3,1.9,955.5
5,1,14,18.3,186.3,8.8,180.9,84.9,2.2,953.1
5,1,15,17.2,178.1,8.5,173.8,76.7,2.2,952.1
5,1,16,16.0,108.6,7.8,105.7,65.9,1.9,951.5
5,1,17,15.2,42.5,6.4,41.3,72.5,1.4,952.2
5,1,18,14.4,0.0,0.0,0.0,65.8,1.0,952.4
5,1,19,13.7,0.0,0.0,0.0,61.7,0.7,951.9
5,1,20,13.1,0.0,0.0,0.0,57.7,0.3,951.3
5,1,21,12.5,0.0,0.0,0.0,52.0,0.3,951.1
5,1,22,12.2,0.0,0.0,0.0,55.7,0.1,951.1
5,1,23,12.0,0.0,0.0,0.0,55.0,0.2,951.4
5,2,0,11.7,0.0,0.0,0.0,61.4,0.3,950.3
5,2,1,11.2,0.0,0.0,0.0,67.8,0.4,949.1
5,2,2,11.0,0.0,0.0,0.0,77.2,0.4,948.7
5,2,3,10.9,0.0,0.0,0.0,78.2,0.3,948.4
5,2,4,11.2,0.0,0.0,0.0,77.3,0.3,949.0
5,2,5,10.9,0.0,0.0,0.0,79.4,0.3,947.3
5,2,6,10.3,0.0,0.0,0.0,76.1,0.3,945.9
5,2,7,11.4,0.0,0.0,0.0,77.5,0.2,950.5
5,2,8,12.9,102.6,561.1,29.4,85.0,0.3,954.5
5,2,9,15.5,297.1,776.3,51.3,82.1,0.5,958.6
5,2,10,17.9,467.9,854.9,65.1,83.6,0.8,959.0
5,2,11,19.8,595.0,892.4,74.2,82.5,1.1,959.5
5,2,12,21.5,664.9,906.9,78.9,83.2,1.5,960.0
5,2,13,22.4,673.3,906.7,79.5,86.9,1.8,958.9
5,2,14,22.9,619.8,893.4,75.9,90.5,2.0,958.7
5,2,15,22.0,509.5,863.2,68.2,84.5,2.1,955.6
5,2,16,20.5,351.3,800.2,56.0,81.7,1.8,952.8
5,2,17,18.2,162.2,650.5,37.5,76.8,1.2,948.9
5,2,18,16.4,0.0,0.0,0.0,60.2,0.9,949.8
5,2,19,15.3,0.0,0.0,0.0,52.2,0.6,949.9
5,2,20,14.3,0.0,0.0,0.0,48.1,0.5,949.4
5,2,21,13.4,0.0,0.0,0.0,45.0,0.4,948.6
5,2,22,12.6,0.0,0.0,0.0,41.9,0.3,947.2
5,2,23,11.7,0.0,0.0,0.0,46.9,0.5,945.6
5,3,0,11.0,0.0,0.0,0.0,44.3,0.6,944.8
5,3,1,10.5,0.0,0.0,0.0,55.7,0.6,944.1
5,3,2,10.1,0.0,0.0,0.0,61.0,0.6,943.3
5,3,3,9.7,0.0,0.0,0.0,66.9,0.6,942.1
5,3,4,9.8,0.0,0.0,0.0,80.2,0.6,941.8
5,3,5,9.2,0.0,0.0,0.0,77.2,0.4,938.2
5,3,6,8.4,0.0,0.0,0.0,78.5,0.3,936.4
5,3,7,9.4,0.0,0.0,0.0,84.3,0.2,941.1
5,3,8,10.9,31.4,5.5,30.7,81.8,0.2,946.3
5,3,9,13.4,114.4,7.7,112.0,83.6,0.5,951.8
5,3,10,15.8,228.4,8.5,224.4,83.4,0.7,953.3
5,3,11,18.0,281.3,8.9,276.2,87.8,1.0,955.2
5,3,12,19.9,227.8,9.0,222.0,89.7,1.4,955.5
5,3,13,20.9,366.5,9.0,360.6,92.1,1.7,955.3
5,3,14,20.6,613.2,889.1,75.4,96.9,2.1,952.3
5,3,15,19.6,502.5,856.8,67.7,87.7,2.2,949.3
5,3,16,17.9,344.7,791.8,55.4,81.2,2.0,946.5
5,3,17,15.7,156.8,637.6,36.9,74.0,1.5,944.0
5,3,18,14.1,0.0,0.0,0.0,62.0,1.2,945.6
5,3,19,13.0,0.0,0.0,0.0,54.7,0.9,946.3
5,3,20,12.1,0.0,0.0,0.0,52.3,0.8,945.9
5,3,21,11.3,0.0,0.0,0.0,48.4,0.3,945.2
5,3,22,10.6,0.0,0.0,0.0,46.3,0.2,944.8
5,3,23,9.8,0.0,0.0,0.0,45.9,0.2,943.7
5,4,0,9.1,0.0,0.0,0.0,48.4,0.3,942.9
5,4,1,8.6,0.0,0.0,0.0,59.5,0.4,942.4
5,4,2,8.2,0.0,0.0,0.0,65.2,0.4,941.7
5,4,3,8.0,0.0,0.0,0.0,66.1,0.4,941.4
5,4,4,7.9,0.0,0.0,0.0,82.9,0.3,940.8
5,4,5,7.3,0.0,0.0,0.0,82.5,0.3,938.4
5,4,6,6.5,0.0,0.0,0.0,78.6,0.3,937.1
5,4,7,7.7,0.0,0.0,0.0,86.5,0.3,942.7
5,4,8,8.8,96.1,541.8,28.4,81.4,0.4,945.3
5,4,9,11.4,288.2,765.2,50.6,85.3,0.6,950.4
5,4,10,13.5,156.2,8.5,152.3,83.1,0.8,950.2
5,4,11,15.4,296.3,8.9,291.1,84.4,1.1,950.7
5,4,12,16.9,363.9,9.0,358.1,84.9,1.4,950.4
5,4,13,17.8,248.6,9.0,242.8,88.2,1.7,949.7
5,4,14,18.3,221.0,8.9,215.6,89.2,2.0,949.2
5,4,15,17.9,223.2,8.6,218.9,84.8,2.0,947.6
5,4,16,16.4,133.4,8.0,130.5,80.7,1.8,943.8
5,4,17,14.9,49.7,6.4,48.5,75.8,1.2,942.9
5,4,18,13.4,0.0,0.0,0.0,61.4,0.8,943.0
5,4,19,12.3,0.0,0.0,0.0,54.2,0.7,943.3
5,4,20,11.5,0.0,0.0,0.0,51.4,0.6,943.3
5,4,21,11.0,0.0,0.0,0.0,48.9,0.6,943.6
5,4,22,10.6,0.0,0.0,0.0,44.9,0.6,942.9
5,4,23,10.1,0.0,0.0,0.0,47.9,0.4,942.3
5,5,0,9.7,0.0,0.0,0.0,50.9,0.4,942.2
5,5,1,9.5,0.0,0.0,0.0,56.3,0.4,942.3
5,5,2,9.3,0.0,0.0,0.0,65.5,0.2,941.8
5,5,3,9.1,0.0,0.0,0.0,66.2,0.1,941.5
5,5,4,8.6,0.0,0.0,0.0,77.1,0.2,940.5
5,5,5,8.1,0.0,0.0,0.0,80.6,0.2,939.8
5,5,6,7.4,0.0,0.0,0.0,78.2,0.1,938.2
5,5,7,8.5,0.0,0.0,0.0,81.1,0.1,943.0
5,5,8,9.7,18.1,5.4,17.5,85.5,0.3,946.5
5,5,9,12.1,45.1,7.7,42.8,82.9,0.5,951.7
5,5,10,14.3,183.3,8.5,179.4,85.4,0.8,953.2
5,5,11,16.4,309.2,8.8,304.2,80.7,1.1,955.8
5,5,12,18.1,647.9,898.0,77.8,80.6,1.5,956.7
5,5,13,18.7,656.4,898.7,78.3,85.6,1.8,955.1
5,5,14,19.4,603.5,885.6,74.8,85.6,2.2,956.6
5,5,15,18.8,494.2,854.7,67.0,81.4,2.2,954.3
5,5,16,17.3,337.6,789.9,54.8,73.5,2.0,951.3
5,5,17,15.7,150.7,632.5,36.1,71.3,1.6,950.1
5,5,18,14.5,0.0,0.0,0.0,59.3,1.3,952.1
5,5,19,13.5,0.0,0.0,0.0,56.0,0.9,952.4
5,5,20,12.9,0.0,0.0,0.0,55.7,0.6,953.3
5,5,21,12.4,0.0,0.0,0.0,55.0,0.2,953.2
5,5,22,11.8,0.0,0.0,0.0,47.5,0.3,952.2
5,5,23,11.3,0.0,0.0,0.0,50.0,0.3,950.7
5,6,0,10.8,0.0,0.0,0.0,53.5,0.3,950.0
5,6,1,10.6,0.0,0.0,0.0,58.6,0.3,949.7
5,6,2,10.2,0.0,0.0,0.0,67.1,0.3,949.1
5,6,3,9.8,0.0,0.0,0.0,71.2,0.1,948.2
5,6,4,9.2,0.0,0.0,0.0,79.3,0.1,946.7
5,6,5,8.3,0.0,0.0,0.0,86.4,0.1,945.0
5,6,6,7.7,0.0,0.0,0.0,83.5,0.0,945.6
5,6,7,8.8,0.0,0.0,0.0,83.5,0.1,950.6
5,6,8,9.1,15.3,5.2,14.7,87.1,0.2,951.0
5,6,9,11.5,54.7,7.6,52.4,86.7,0.4,956.6
5,6,10,13.3,61.9,8.4,58.0,88.1,0.7,955.6
5,6,11,15.2,325.9,8.9,320.8,81.5,1.0,955.9
5,6,12,16.5,645.7,900.4,77.5,80.6,1.3,954.2
5,6,13,17.2,654.0,900.8,78.0,85.0,1.7,953.2
5,6,14,17.7,600.7,887.2,74.4,80.1,2.1,952.5
5,6,15,17.2,490.6,854.5,66.6,84.7,2.2,950.5
5,6,16,15.8,333.4,787.6,54.3,77.8,2.0,946.6
5,6,17,13.9,146.8,626.2,35.5,80.2,1.6,944.3
5,6,18,12.7,0.0,0.0,0.0,63.1,1.2,946.4
5,6,19,11.8,0.0,0.0,0.0,59.2,0.9,946.5
5,6,20,11.2,0.0,0.0,0.0,52.1,0.8,946.2
5,6,21,10.4,0.0,0.0,0.0,48.5,0.4,945.2
5,6,22,9.8,0.0,0.0,0.0,43.2,0.4,944.7
5,6,23,9.3,0.0,0.0,0.0,39.6,0.3,944.2
5,7,0,8.7,0.0,0.0,0.0,46.1,0.4,943.3
