Code_BuildingVariant,Code_Country,Code_Building,Code_BuildingSizeClass,Code_Period,Code_Material,Code_Zone,Code_RoofType,Year1_Building,Year2_Building,n_Apartment,n_Storey,A_C_Ref,h_room,A_Wall_1,A_Wall_2,A_Wall_3,A_Roof_1,A_Roof_2,A_Floor_1,A_Floor_2,A_Door_1,A_Window_North,A_Window_East,A_Window_South,A_Window_West,A_Window_Horizontal,A_Window_1,A_Window_2,F_sh_vert,F_sh_hor,F_f,F_w,U_Actual_Wall_1,U_Actual_Wall_2,U_Actual_Wall_3,b_Transmission_Wall_1,b_Transmission_Wall_2,b_Transmission_Wall_3,U_Actual_Roof_1,U_Actual_Roof_2,b_Transmission_Roof_1,b_Transmission_Roof_2,U_Actual_Floor_1,U_Actual_Floor_2,b_Transmission_Floor_1,b_Transmission_Floor_2,U_Actual_Door_1,U_Window_1,U_Window_2,g_gl_n_Window_1,n_air_infiltration,n_air_use,q_h_nd
CL.MFH.preRT.adobe.F,CL,CL.MFH.preRT.adobe.F,MFH,preRT,adobe,F,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.38,0,1.0,0,0.45,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.adobe.G,CL,CL.MFH.preRT.adobe.G,MFH,preRT,adobe,G,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.29,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.adobe.H,CL,CL.MFH.preRT.adobe.H,MFH,preRT,adobe,H,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.adobe.I,CL,CL.MFH.preRT.adobe.I,MFH,preRT,adobe,I,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.2489,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.A,CL,CL.MFH.preRT.hor.A,MFH,preRT,hor,A,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,3.2989999999999995,0,0,1.0,0,0,0.9,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.B,CL,CL.MFH.preRT.hor.B,MFH,preRT,hor,B,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,2.16,0,0,1.0,0,0,0.81,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.C,CL,CL.MFH.preRT.hor.C,MFH,preRT,hor,C,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.23,0,0,1.0,0,0,0.47,0,1.0,0,3.36,0,0.45,0,2.5,3.2,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.D,CL,CL.MFH.preRT.hor.D,MFH,preRT,hor,D,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.98,0,0,1.0,0,0,0.321,0,1.0,0,0.63,0,0.45,0,2.5,3.01,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.E,CL,CL.MFH.preRT.hor.E,MFH,preRT,hor,E,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.548,0,0,1.0,0,0,0.37,0,1.0,0,0.53,0,0.45,0,2.5,3.01,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.F,CL,CL.MFH.preRT.hor.F,MFH,preRT,hor,F,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.54,0,0,1.0,0,0,0.28,0,1.0,0,0.5,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.G,CL,CL.MFH.preRT.hor.G,MFH,preRT,hor,G,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.384,0,0,1.0,0,0,0.25,0,1.0,0,0.37,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.H,CL,CL.MFH.preRT.hor.H,MFH,preRT,hor,H,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.59,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.hor.I,CL,CL.MFH.preRT.hor.I,MFH,preRT,hor,I,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.569437287661901,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.A,CL,CL.MFH.preRT.lad.A,MFH,preRT,lad,A,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,2.8775,0,0,1.0,0,0,2.04,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.B,CL,CL.MFH.preRT.lad.B,MFH,preRT,lad,B,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.129,0,0,1.0,0,0,0.5,0,1.0,0,3.17,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.C,CL,CL.MFH.preRT.lad.C,MFH,preRT,lad,C,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.525,0,0,1.0,0,0,0.514,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.D,CL,CL.MFH.preRT.lad.D,MFH,preRT,lad,D,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.718,0,0,1.0,0,0,0.378,0,1.0,0,1.03,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.E,CL,CL.MFH.preRT.lad.E,MFH,preRT,lad,E,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.718,0,0,1.0,0,0,0.378,0,1.0,0,3.95,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.F,CL,CL.MFH.preRT.lad.F,MFH,preRT,lad,F,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.58,0,0,1.0,0,0,0.279,0,1.0,0,0.569,0,0.45,0,2.5,2.85,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.G,CL,CL.MFH.preRT.lad.G,MFH,preRT,lad,G,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.37,0,0,1.0,0,0,0.336,0,1.0,0,0.55,0,0.45,0,2.5,4.135,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.H,CL,CL.MFH.preRT.lad.H,MFH,preRT,lad,H,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.59,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.lad.I,CL,CL.MFH.preRT.lad.I,MFH,preRT,lad,I,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.569437287661901,0,0,1.0,0,0,0.2489,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.A,CL,CL.MFH.preRT.mad.A,MFH,preRT,mad,A,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.43,0,0,1.0,0,0,0.3,0,1.0,0,0.284,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.B,CL,CL.MFH.preRT.mad.B,MFH,preRT,mad,B,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.77,0,0,1.0,0,0,0.43,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.C,CL,CL.MFH.preRT.mad.C,MFH,preRT,mad,C,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.28,0,0,1.0,0,0,0.48,0,1.0,0,3.36,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.D,CL,CL.MFH.preRT.mad.D,MFH,preRT,mad,D,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.515,0,0,1.0,0,0,0.4,0,1.0,0,2.84,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.E,CL,CL.MFH.preRT.mad.E,MFH,preRT,mad,E,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.765,0,0,1.0,0,0,0.386,0,1.0,0,0.4185,0,0.45,0,2.5,4.69,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.F,CL,CL.MFH.preRT.mad.F,MFH,preRT,mad,F,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.7030000000000001,0,0,1.0,0,0,0.386,0,1.0,0,0.45,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.G,CL,CL.MFH.preRT.mad.G,MFH,preRT,mad,G,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.47,0,0,1.0,0,0,0.29,0,1.0,0,0.719218073333293,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.H,CL,CL.MFH.preRT.mad.H,MFH,preRT,mad,H,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.29,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,2.64,0,0.87,0.7,0.3,130
CL.MFH.preRT.mad.I,CL,CL.MFH.preRT.mad.I,MFH,preRT,mad,I,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.5825,0,0,1.0,0,0,0.247,0,1.0,0,0.66,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.A,CL,CL.MFH.preRT.met.A,MFH,preRT,met,A,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.9,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.B,CL,CL.MFH.preRT.met.B,MFH,preRT,met,B,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.81,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.C,CL,CL.MFH.preRT.met.C,MFH,preRT,met,C,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.48,0,1.0,0,3.36,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.D,CL,CL.MFH.preRT.met.D,MFH,preRT,met,D,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.145,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.E,CL,CL.MFH.preRT.met.E,MFH,preRT,met,E,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,3.95,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.F,CL,CL.MFH.preRT.met.F,MFH,preRT,met,F,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.38,0,1.0,0,0.45,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.G,CL,CL.MFH.preRT.met.G,MFH,preRT,met,G,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.29,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.H,CL,CL.MFH.preRT.met.H,MFH,preRT,met,H,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.met.I,CL,CL.MFH.preRT.met.I,MFH,preRT,met,I,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.2489,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.A,CL,CL.MFH.preRT.prefab.A,MFH,preRT,prefab,A,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.6,0,0,1.0,0,0,0.69,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.B,CL,CL.MFH.preRT.prefab.B,MFH,preRT,prefab,B,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,2.16,0,0,1.0,0,0,0.81,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.C,CL,CL.MFH.preRT.prefab.C,MFH,preRT,prefab,C,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,1.28,0,0,1.0,0,0,0.48,0,1.0,0,3.36,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.D,CL,CL.MFH.preRT.prefab.D,MFH,preRT,prefab,D,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.63,0,0,1.0,0,0,0.34,0,1.0,0,2.84,0,0.45,0,2.5,5.8,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.E,CL,CL.MFH.preRT.prefab.E,MFH,preRT,prefab,E,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.6,0,0,1.0,0,0,0.35,0,1.0,0,3.95,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.F,CL,CL.MFH.preRT.prefab.F,MFH,preRT,prefab,F,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.375,0,0,1.0,0,0,0.26,0,1.0,0,0.45,0,0.45,0,2.5,2.93,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.G,CL,CL.MFH.preRT.prefab.G,MFH,preRT,prefab,G,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.4,0,0,1.0,0,0,0.29,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.H,CL,CL.MFH.preRT.prefab.H,MFH,preRT,prefab,H,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.59,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.preRT.prefab.I,CL,CL.MFH.preRT.prefab.I,MFH,preRT,prefab,I,SD,1,1999,8,4,55,2.4,52.8,0,0,14,0,14,0,2.0,2.25,2.25,2.25,2.25,0,9.0,0,0.9,1.0,0.7,0.9,0.5829,0,0,1.0,0,0,0.2489,0,1.0,0,0.66,0,0.45,0,2.5,4.54,0,0.87,0.7,0.3,130
CL.MFH.RT1.adobe.A,CL,CL.MFH.RT1.adobe.A,MFH,RT1,adobe,A,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,3.83,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.B,CL,CL.MFH.RT1.adobe.B,MFH,RT1,adobe,B,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.481,0,1.0,0,1.108,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.C,CL,CL.MFH.RT1.adobe.C,MFH,RT1,adobe,C,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.71,0,1.0,0,0.86,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.D,CL,CL.MFH.RT1.adobe.D,MFH,RT1,adobe,D,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.E,CL,CL.MFH.RT1.adobe.E,MFH,RT1,adobe,E,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.386,0,1.0,0,0.45,0,0.45,0,2.5,3.01,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.F,CL,CL.MFH.RT1.adobe.F,MFH,RT1,adobe,F,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.38,0,1.0,0,0.5,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.G,CL,CL.MFH.RT1.adobe.G,MFH,RT1,adobe,G,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.29,0,1.0,0,0.38,0,0.45,0,2.5,3.28,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.H,CL,CL.MFH.RT1.adobe.H,MFH,RT1,adobe,H,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.75,0.55,0.3,85
CL.MFH.RT1.adobe.I,CL,CL.MFH.RT1.adobe.I,MFH,RT1,adobe,I,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.38,0,1.0,0,0.66,0,0.45,0,2.5,4.404999999999999,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.A,CL,CL.MFH.RT1.hor.A,MFH,RT1,hor,A,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.41,0,0,1.0,0,0,3.83,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.B,CL,CL.MFH.RT1.hor.B,MFH,RT1,hor,B,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.0550000000000002,0,0,1.0,0,0,0.375,0,1.0,0,1.108,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.C,CL,CL.MFH.RT1.hor.C,MFH,RT1,hor,C,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.015,0,0,1.0,0,0,0.71,0,1.0,0,0.86,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.D,CL,CL.MFH.RT1.hor.D,MFH,RT1,hor,D,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,0.985,0,0,1.0,0,0,0.47,0,1.0,0,0.65,0,0.45,0,2.5,3.28,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.E,CL,CL.MFH.RT1.hor.E,MFH,RT1,hor,E,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,0.4903183333333335,0,0,1.0,0,0,3.01,0,1.0,0,0.53,0,0.45,0,2.5,3.01,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.F,CL,CL.MFH.RT1.hor.F,MFH,RT1,hor,F,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,0.4385,0,0,1.0,0,0,0.35,0,1.0,0,0.62,0,0.45,0,2.5,3.28,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.G,CL,CL.MFH.RT1.hor.G,MFH,RT1,hor,G,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,0.385,0,0,1.0,0,0,0.27,0,1.0,0,0.38,0,0.45,0,2.5,3.28,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.H,CL,CL.MFH.RT1.hor.H,MFH,RT1,hor,H,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,0.59,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.75,0.55,0.3,85
CL.MFH.RT1.hor.I,CL,CL.MFH.RT1.hor.I,MFH,RT1,hor,I,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,0.53,0,0,1.0,0,0,0.38,0,1.0,0,0.66,0,0.45,0,2.5,4.404999999999999,0,0.75,0.55,0.3,85
CL.MFH.RT1.lad.A,CL,CL.MFH.RT1.lad.A,MFH,RT1,lad,A,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.41,0,0,1.0,0,0,3.83,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
CL.MFH.RT1.lad.B,CL,CL.MFH.RT1.lad.B,MFH,RT1,lad,B,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.129,0,0,1.0,0,0,0.481,0,1.0,0,1.108,0,0.45,0,2.5,4.54,0,0.75,0.55,0.3,85
CL.MFH.RT1.lad.C,CL,CL.MFH.RT1.lad.C,MFH,RT1,lad,C,SD,2000,2006,8,4,60,2.4,57.6,0,0,15,0,15,0,2.0,2.45,2.45,2.45,2.45,0,9.8,0,0.9,1.0,0.7,0.9,1.015,0,0,1.0,0,0,0.71,0,1.0,0,0.86,0,0.45,0,2.5,5.8,0,0.75,0.55,0.3,85
